userName,score,content,clean_text,processed_text,tokens,sentiment,sentiment_rating,final_sentiment
Pengguna Google,1,shelter di kota casablanka apa gunanya? driver dimintai uang parkir 2000? yang jaga oknum bawaan siapa itu gaya nya kayak jagoan....,shelter di kota casablanka apa gunanya? driver dimintai uang parkir 2000? yang jaga oknum bawaan siapa itu gaya  kayak jagoan....,shelter kota casablanka guna driver uang parkir jaga oknum bawa gaya nya kayak jago,"['shelter', 'kota', 'casablanka', 'guna', 'driver', 'uang', 'parkir', 'jaga', 'oknum', 'bawa', 'gaya', 'nya', 'kayak', 'jago']",netral,negatif,negatif
Pengguna Google,5,aman dan nyaman perjalanan yang menyenangkan,aman dan nyaman perjalanan yang menyenangkan,aman nyaman jalan senang,"['aman', 'nyaman', 'jalan', 'senang']",positif,positif,positif
Pengguna Google,1,driver kalau tengah MLM cari nya susah nyangkut,driver kalau tengah MLM cari  susah nyangkut,driver mlm cari nya susah nyangkut,"['driver', 'mlm', 'cari', 'nya', 'susah', 'nyangkut']",negatif,negatif,negatif
Pengguna Google,2,bgus membatu sekali,bagus membatu sekali,bgus batu,"['bgus', 'batu']",positif,negatif,negatif
Pengguna Google,1,Ongkir grabfood makin mahal aja,Ongkir grabfood makin mahal aja,ongkir grabfood mahal aja,"['ongkir', 'grabfood', 'mahal', 'aja']",negatif,negatif,negatif
Pengguna Google,5,terimakasih pak,terimakasih pak,terimakasih,['terimakasih'],netral,positif,positif
Pengguna Google,1,"eror lucu ini apk, kyk kena hack","eror lucu ini apk, kyk kena hack",eror lucu apk kyk kena hack,"['eror', 'lucu', 'apk', 'kyk', 'kena', 'hack']",positif,negatif,negatif
Pengguna Google,5,hari Senin 04 Oktober 2025/2026,hari Senin 04 Oktober 2025/2026,senin oktober,"['senin', 'oktober']",netral,positif,positif
Pengguna Google,1,bagus,bagus,bagus,['bagus'],positif,negatif,negatif
Pengguna Google,5,mantap nih,mantap nih,mantap nih,"['mantap', 'nih']",positif,positif,positif
Pengguna Google,1,"Ade saya dibawa ngebut"" gajelas ,tolong di konfirmasi buat driver nya titik penjemputan di mall living world Serpong jam 10 malam , klo ada kelainan atau masalah pribadi jangan narik","Ade saya dibawa ngebut"" gajelas ,tolong di konfirmasi untuk driver  titik penjemputan di mall living world Serpong jam 10 malam , kalau ada kelainan atau masalah pribadi jangan narik",ade bawa ngebut gajelas tolong konfirmasi driver nya titik jemput mall living world serpong jam malam klo lain pribadi narik,"['ade', 'bawa', 'ngebut', 'gajelas', 'tolong', 'konfirmasi', 'driver', 'nya', 'titik', 'jemput', 'mall', 'living', 'world', 'serpong', 'jam', 'malam', 'klo', 'lain', 'pribadi', 'narik']",netral,negatif,negatif
Pengguna Google,5,"driver grab, ramah, komunikatif bertanggung jawab atas penumpangnya","driver grab, ramah, komunikatif bertanggung jawab atas penumpangnya",driver grab ramah komunikatif tanggung tumpang,"['driver', 'grab', 'ramah', 'komunikatif', 'tanggung', 'tumpang']",netral,positif,positif
Pengguna Google,5,kerenn,kerenn,kerenn,['kerenn'],netral,positif,positif
Pengguna Google,5,very good,very good,very good,"['very', 'good']",netral,positif,positif
Pengguna Google,5,"pengemudinya komunikatif, nyaman","pengemudinya komunikatif, nyaman",mud komunikatif nyaman,"['mud', 'komunikatif', 'nyaman']",positif,positif,positif
Pengguna Google,5,Terimakasih,Terimakasih,terimakasih,['terimakasih'],netral,positif,positif
Pengguna Google,3,terlalu mahal untuk foodnya,terlalu mahal untuk foodnya,mahal foodnya,"['mahal', 'foodnya']",negatif,netral,negatif
Pengguna Google,5,pelayanan yang sangan 👍,pelayanan yang sangan 👍,layan sangan,"['layan', 'sangan']",netral,positif,positif
Pengguna Google,5,Pertahankan & tingkatkan pelayanan customer first selalu mengutamakan keselamatan,Pertahankan & tingkatkan pelayanan customer first selalu mengutamakan keselamatan,tahan tingkat layan customer first utama selamat,"['tahan', 'tingkat', 'layan', 'customer', 'first', 'utama', 'selamat']",netral,positif,positif
Pengguna Google,3,driver nya banyak yg nolak,driver  banyak yang nolak,driver nya yg nolak,"['driver', 'nya', 'yg', 'nolak']",netral,netral,netral
Pengguna Google,5,Dimana pun layanan selalu bagus,Dimana pun layanan selalu bagus,mana layan bagus,"['mana', 'layan', 'bagus']",positif,positif,positif
Pengguna Google,5,hampir tiap hari pesan makan di grabfood...tolong adakan diskon 70%nya lagi ya🙏🙏🙏,hampir tiap hari pesan makan di grabfood...tolong adakan diskon 70%nya lagi ya🙏🙏🙏,pesan makan grabfood tolong adakan diskon nya,"['pesan', 'makan', 'grabfood', 'tolong', 'adakan', 'diskon', 'nya']",netral,positif,positif
Pengguna Google,5,respon cepat & sangat membantu,respon cepat & sangat membantu,respon cepat bantu,"['respon', 'cepat', 'bantu']",positif,positif,positif
Pengguna Google,1,aplikasi korup,aplikasi korup,aplikasi korup,"['aplikasi', 'korup']",netral,negatif,negatif
Pengguna Google,5,drive sopan,drive sopan,drive sopan,"['drive', 'sopan']",netral,positif,positif
Pengguna Google,5,driver militan lama diutan😁,driver militan lama diutan😁,driver militan,"['driver', 'militan']",netral,positif,positif
Pengguna Google,2,maaf aku kasih bintang 2 karena skrng grab susah bnget connect ke driver nya gak di ambil² udah nunggu 30 menit masih aja gak d ambil²,maaf saya kasih bintang 2 karena skrng grab susah bnget connect ke driver  tidak di ambil² udah nunggu 30 menit masih aja tidak d ambil²,maaf kasih bintang skrng grab susah bnget connect driver nya gak udah nunggu menit aja gak d,"['maaf', 'kasih', 'bintang', 'skrng', 'grab', 'susah', 'bnget', 'connect', 'driver', 'nya', 'gak', 'udah', 'nunggu', 'menit', 'aja', 'gak', 'd']",negatif,negatif,negatif
Pengguna Google,5,Rama dan baik,Rama dan baik,rama,['rama'],positif,positif,positif
Pengguna Google,1,kesel bgt pesanan yg gak sengaja ke klik ngga bisa dibatalin,kesel sekali pesanan yang tidak sengaja ke klik tidak bisa dibatalin,kesel bgt pesan yg gak sengaja klik ngga dibatalin,"['kesel', 'bgt', 'pesan', 'yg', 'gak', 'sengaja', 'klik', 'ngga', 'dibatalin']",netral,negatif,negatif
Pengguna Google,5,sangat membatu beraktifitas,sangat membatu beraktifitas,batu beraktifitas,"['batu', 'beraktifitas']",netral,positif,positif
Pengguna Google,5,makasi,makasi,makas,['makas'],netral,positif,positif
Pengguna Google,5,Alhamdulillah sangt nyaman dan baik abang grab nya selama perjalanan 🙏🙏👍👍,Alhamdulillah sangt nyaman dan baik abang grab  selama perjalanan 🙏🙏👍👍,alhamdulillah sangt nyaman abang grab nya jalan,"['alhamdulillah', 'sangt', 'nyaman', 'abang', 'grab', 'nya', 'jalan']",positif,positif,positif
Pengguna Google,5,okkk,okkk,okkk,['okkk'],netral,positif,positif
Pengguna Google,1,lama dapat motor/mobil,lama dapat motor/mobil,,[],netral,negatif,negatif
Pengguna Google,5,pengemudinya siaga 👍,pengemudinya siaga 👍,mud siaga,"['mud', 'siaga']",netral,positif,positif
Pengguna Google,1,"mahal banget semuanya, grabfoodnya jg makin naik ongkirnya","mahal sekali semuanya, grabfoodnya jg makin naik ongkirnya",mahal banget grabfoodnya jg ongkirnya,"['mahal', 'banget', 'grabfoodnya', 'jg', 'ongkirnya']",netral,negatif,negatif
Pengguna Google,5,driver grab baik,driver grab baik,driver grab,"['driver', 'grab']",positif,positif,positif
Pengguna Google,1,saya langganan grab unlimited tapi sampe skrng tidak ada vocher diskon nya sangat sangat kecewa sudah bikin laporan belum juga da tanggapan nya,saya langganan grab unlimited tapi sampe skrng tidak ada vocher diskon  sangat sangat kecewa sudah bikin laporan belum juga da tanggapan ,langgan grab unlimited sampe skrng vocher diskon nya kecewa bikin lapor da tanggap nya,"['langgan', 'grab', 'unlimited', 'sampe', 'skrng', 'vocher', 'diskon', 'nya', 'kecewa', 'bikin', 'lapor', 'da', 'tanggap', 'nya']",negatif,negatif,negatif
Pengguna Google,5,grab ok,grab oke,grab ok,"['grab', 'ok']",netral,positif,positif
Pengguna Google,5,pelayanan cepet dan tepat waktu,pelayanan cepet dan tepat waktu,layan cepet,"['layan', 'cepet']",netral,positif,positif
Pengguna Google,5,bagus dan banyak promo menarik,bagus dan banyak promo menarik,bagus promo tarik,"['bagus', 'promo', 'tarik']",positif,positif,positif
Pengguna Google,1,saat di pagaralam pesanan tidak pernah sampai,saat di pagaralam pesanan tidak pernah sampai,pagaralam pesan,"['pagaralam', 'pesan']",netral,negatif,negatif
Pengguna Google,5,supir Bluebird keren baik ramah santun,supir Bluebird keren baik ramah santun,supir bluebird keren ramah santun,"['supir', 'bluebird', 'keren', 'ramah', 'santun']",positif,positif,positif
Pengguna Google,5,Terimakasih Driver yang Aman dan terbaik,Terimakasih Driver yang Aman dan terbaik,terimakasih driver aman baik,"['terimakasih', 'driver', 'aman', 'baik']",positif,positif,positif
Pengguna Google,5,good app,good app,good app,"['good', 'app']",netral,positif,positif
Pengguna Google,5,sangat baik dan ramah,sangat baik dan ramah,ramah,['ramah'],positif,positif,positif
Pengguna Google,5,Keren Mantap,Keren Mantap,keren mantap,"['keren', 'mantap']",netral,positif,positif
Pengguna Google,5,sangat mrmbantu,sangat mrmbantu,mrmbantu,['mrmbantu'],netral,positif,positif
Pengguna Google,5,mempermudah banget,mempermudah sekali,mudah banget,"['mudah', 'banget']",netral,positif,positif
Pengguna Google,2,"sebenernya promo dibikin buat apa ya. hari ini perkara saya order untuk oma saya di tempat belanja,dan belanjaan benar2 tidak banyak (ibarat dipangku saja bisa),saya pesan grabcar yg promo,harga paling murah jarak pun tidak jauh.driver awalnya tanya bawa barang atau tidak,saya bilang bawa tp tidak banyak,driver malah menyuruh saya membatalkan dan dia bilang ""cancel aja bu,kalau bawa barang jgn pakai yg hemat"". yg padahal kita bisa kasih dia tip lebih nantinya.","sebenernya promo dibikin untuk apa ya. hari ini perkara saya order untuk oma saya di tempat belanja,dan belanjaan benar2 tidak banyak (ibarat dipangku saja bisa),saya pesan grabcar yang promo,harga paling murah jarak pun tidak jauh.driver awalnya tanya bawa barang atau tidak,saya bilang bawa tapi tidak banyak,driver malah menyuruh saya membatalkan dan dia bilang ""cancel aja bu,kalau bawa barang jgn pakai yang hemat"". yang padahal kita bisa kasih dia tip lebih nantinya.",sebenernya promo bikin ya perkara order oma belanja belanja pangku pesan grabcar yg promo harga murah jarak bawa barang bilang bawa tp driver suruh batal bilang cancel aja bu bawa barang jgn pakai yg hemat yg kasih tip,"['sebenernya', 'promo', 'bikin', 'ya', 'perkara', 'order', 'oma', 'belanja', 'belanja', 'pangku', 'pesan', 'grabcar', 'yg', 'promo', 'harga', 'murah', 'jarak', 'bawa', 'barang', 'bilang', 'bawa', 'tp', 'driver', 'suruh', 'batal', 'bilang', 'cancel', 'aja', 'bu', 'bawa', 'barang', 'jgn', 'pakai', 'yg', 'hemat', 'yg', 'kasih', 'tip']",positif,negatif,negatif
Pengguna Google,5,mempermudah,mempermudah,mudah,['mudah'],netral,positif,positif
Pengguna Google,5,mas dopir nya ramah .,mas dopir  ramah .,mas dopir nya ramah,"['mas', 'dopir', 'nya', 'ramah']",positif,positif,positif
Pengguna Google,5,"baik, ramah","baik, ramah",ramah,['ramah'],positif,positif,positif
Pengguna Google,5,keren !!!,keren !!!,keren,['keren'],positif,positif,positif
Pengguna Google,5,good aplication,good aplication,good aplication,"['good', 'aplication']",netral,positif,positif
Pengguna Google,3,"masalahnya di pemesan driver :) padahal banyak driver disekitar tapi ga pernah diterima, udah bolak balik cari driver tapi ga diterima terima juga. ini driver emang gamau nerima uang kah?? tolong ditindak lanjuti driver seperti itu ya, tolong terima apa adanya :)","masalahnya di pemesan driver :) padahal banyak driver disekitar tapi tidak pernah diterima, udah bolak balik cari driver tapi tidak diterima terima juga. ini driver emang gamau nerima uang kah?? tolong ditindak lanjuti driver seperti itu ya, tolong terima apa adanya :)",mes driver driver sekitar ga terima udah bolak cari driver ga terima terima driver emang gamau nerima uang kah tolong tindak lanjut driver ya tolong terima,"['mes', 'driver', 'driver', 'sekitar', 'ga', 'terima', 'udah', 'bolak', 'cari', 'driver', 'ga', 'terima', 'terima', 'driver', 'emang', 'gamau', 'nerima', 'uang', 'kah', 'tolong', 'tindak', 'lanjut', 'driver', 'ya', 'tolong', 'terima']",netral,netral,netral
Pengguna Google,1,muncul sendiri. saya cari pencarian apk lain. malah muncul ini.,muncul sendiri. saya cari pencarian apk lain. malah muncul ini.,muncul cari cari apk muncul,"['muncul', 'cari', 'cari', 'apk', 'muncul']",netral,negatif,negatif
Pengguna Google,1,"tarif aja suka"" elu, masak driver gaboleh suka"", tolol amat lu gag memanusiakan driver, tolong bagi konsumen saya kasitau, ini aplikasi tarifnya sama seperti gojek, tapi potongan ke driver bener"" tidak manusiawi, bahkan sudah ada yg menyentuh 50%, saya driver suka heran nagih ke customer 22 ribu tapi yg masuk ke saya 12k, kalian kalau tetep menggunakan ini apk berarti juga sama saja tidak memanusiakan driver","tarif aja suka"" elu, masak driver gaboleh suka"", tolol amat lu gag memanusiakan driver, tolong bagi konsumen saya kasitau, ini aplikasi tarifnya sama seperti gojek, tapi potongan ke driver bener"" tidak manusiawi, bahkan sudah ada yang menyentuh 50%, saya driver suka heran nagih ke customer 22 ribu tapi yang masuk ke saya 12k, kalian kalau tetep menggunakan ini apk berarti juga sama saja tidak memanusiakan driver",tarif aja suka elu masak driver gaboleh suka tolol lu gag manusia driver tolong konsumen kasitau aplikasi tarif gojek potong driver bener manusiawi yg sentuh driver suka heran nagih customer ribu yg masuk tetep apk manusia driver,"['tarif', 'aja', 'suka', 'elu', 'masak', 'driver', 'gaboleh', 'suka', 'tolol', 'lu', 'gag', 'manusia', 'driver', 'tolong', 'konsumen', 'kasitau', 'aplikasi', 'tarif', 'gojek', 'potong', 'driver', 'bener', 'manusiawi', 'yg', 'sentuh', 'driver', 'suka', 'heran', 'nagih', 'customer', 'ribu', 'yg', 'masuk', 'tetep', 'apk', 'manusia', 'driver']",positif,negatif,negatif
Pengguna Google,5,okee,okee,okee,['okee'],netral,positif,positif
Pengguna Google,5,membantu bgt,membantu sekali,bantu bgt,"['bantu', 'bgt']",netral,positif,positif
Pengguna Google,5,Memuaskan dan sangat mudah,Memuaskan dan sangat mudah,muas mudah,"['muas', 'mudah']",positif,positif,positif
Pengguna Google,5,pelayanan anda menyenangkan dan memuaskan sekali,pelayanan anda menyenangkan dan memuaskan sekali,layan senang muas,"['layan', 'senang', 'muas']",positif,positif,positif
Pengguna Google,1,"mau laporan hp tertinggal di mobil grab, caranya bagaimana yaa??","mau laporan hp tertinggal di mobil grab, caranya bagaimana yaa??",lapor hp tinggal mobil grab yaa,"['lapor', 'hp', 'tinggal', 'mobil', 'grab', 'yaa']",netral,negatif,negatif
Pengguna Google,5,sangat membantu dan tepat waktu,sangat membantu dan tepat waktu,bantu,['bantu'],netral,positif,positif
Pengguna Google,5,great,great,great,['great'],netral,positif,positif
Pengguna Google,1,"semakin lama semakin banyak tingkah driver2 grab, ga like, buat driver2 yg ga niat buat antar penumpang, gausah kerja, kalian malah buat penumpang kali jadi kesusahan","semakin lama semakin banyak tingkah driver2 grab, tidak like, untuk driver2 yang tidak niat untuk antar penumpang, gausah kerja, kalian malah untuk penumpang kali jadi kesusahan",tingkah grab ga like yg ga niat tumpang gausah kerja tumpang kali susah,"['tingkah', 'grab', 'ga', 'like', 'yg', 'ga', 'niat', 'tumpang', 'gausah', 'kerja', 'tumpang', 'kali', 'susah']",netral,negatif,negatif
Pengguna Google,4,petunjuk maps tidak sesuai,petunjuk maps tidak sesuai,tunjuk maps sesuai,"['tunjuk', 'maps', 'sesuai']",netral,positif,positif
Pengguna Google,2,"Taik kucing lah... aplikasi males diisi OVO.. susah bgt cek nomor profil, karna lupa nomor yg mana.. beda kaya app sebelah gojek-shoppe diklik profil langsung ketemu nomo profilnya jadi cepet mau isi ulang. najis pakai grab apalagi ovo kalau masih begini...","Taik kucing lah... aplikasi males diisi OVO.. susah sekali cek nomor profil, karna lupa nomor yang mana.. beda kaya app sebelah gojek-shoppe diklik profil langsung ketemu nomo profilnya jadi cepet mau isi ulang. najis pakai grab apalagi ovo kalau masih begini...",taik kucing aplikasi males isi ovo susah bgt cek nomor profil karna lupa nomor yg beda kaya app belah klik profil langsung ketemu nomo profil cepet isi ulang najis pakai grab ovo,"['taik', 'kucing', 'aplikasi', 'males', 'isi', 'ovo', 'susah', 'bgt', 'cek', 'nomor', 'profil', 'karna', 'lupa', 'nomor', 'yg', 'beda', 'kaya', 'app', 'belah', 'klik', 'profil', 'langsung', 'ketemu', 'nomo', 'profil', 'cepet', 'isi', 'ulang', 'najis', 'pakai', 'grab', 'ovo']",negatif,negatif,negatif
Pengguna Google,5,"aplikasi yang sangat membantu ,","aplikasi yang sangat membantu ,",aplikasi bantu,"['aplikasi', 'bantu']",netral,positif,positif
Pengguna Google,1,"Makin kemari makin ngak jelas. uda kita order express. tapi pengemudi nya lelet. mau batalin juga kagak bisa. Kalau drivernya lama, kami seharusnya berhak cancel. ini masalah waktu.","Makin kemari makin ngak jelas. uda kita order express. tapi pengemudi  lelet. mau batalin juga kagak bisa. Kalau drivernya lama, kami seharusnya berhak cancel. ini masalah waktu.",kemari ngak uda order express kemudi nya lelet batalin kagak drivernya hak cancel,"['kemari', 'ngak', 'uda', 'order', 'express', 'kemudi', 'nya', 'lelet', 'batalin', 'kagak', 'drivernya', 'hak', 'cancel']",netral,negatif,negatif
Pengguna Google,1,"Naik grab bike di map arah jalannya rute tol dan bayarnya rute tol, padahal saya aja memilih grab bike bukan grab car. Tolong dong di benahi bugnya sebelumnya saya aman aja naik grab bike sesuai rutenya tidak ke rute tol walau pakai grab bike, jangan mengecewakan pelanggan setia mu...!!","Naik grab bike di map arah jalannya rute tol dan bayarnya rute tol, padahal saya aja memilih grab bike bukan grab car. Tolong dong di benahi bugnya sebelumnya saya aman aja naik grab bike sesuai rutenya tidak ke rute tol walau pakai grab bike, jangan mengecewakan pelanggan setia mu...!!",grab bike map arah jalan rute tol bayar rute tol aja pilih grab bike grab car tolong benah bugnya aman aja grab bike sesuai rute rute tol pakai grab bike kecewa langgan setia mu,"['grab', 'bike', 'map', 'arah', 'jalan', 'rute', 'tol', 'bayar', 'rute', 'tol', 'aja', 'pilih', 'grab', 'bike', 'grab', 'car', 'tolong', 'benah', 'bugnya', 'aman', 'aja', 'grab', 'bike', 'sesuai', 'rute', 'rute', 'tol', 'pakai', 'grab', 'bike', 'kecewa', 'langgan', 'setia', 'mu']",positif,negatif,negatif
