userName;score;content;clean_text;sentiment
Pengguna Google;1;tolong perbaiki lagi sistemnya,untuk pembatalan 2 pihak(konsumen dan pihak resto) atau diadain fitur chat konsumen dan pihak resto untuk konfirmasi. udah lama nunggu ternyata tidak jadi. buang buang waktu saja sampai Berjam jam. lama lama pasti grab tidak ada lgi peminatnya KLO begini terus.;tolong perbaiki lagi sistemnyauntuk pembatalan pihakkonsumen dan pihak resto atau diadain fitur chat konsumen dan pihak resto untuk konfirmasi udah lama nunggu ternyata tidak jadi buang buang waktu saja sampai berjam jam lama lama pasti grab tidak ada lgi peminatnya klo begini terus;negatif
Pengguna Google;5;sudah bagus di pertahankan dan tingkatkan lagi;sudah bagus di pertahankan dan tingkatkan lagi;positif
Pengguna Google;5;terimakasih sudah membantu pelanggan graab;terimakasih sudah membantu pelanggan graab;positif
Pengguna Google;5;oke;oke;positif
Pengguna Google;1;promo nggak jelas!!! 🐽🐽🐽;promo nggak jelas;negatif
Pengguna Google;5;baik;baik;positif
Pengguna Google;5;terimakasih sudah sampe tujuwan;terimakasih sudah sampe tujuwan;positif
Pengguna Google;5;awesome;awesome;positif
Pengguna Google;5;saya suka;saya suka;positif
Pengguna Google;5;keren;keren;positif
Pengguna Google;5;top bnget diskon promo nya;top bnget diskon promo nya;positif
Pengguna Google;5;bagus;bagus;positif
Pengguna Google;5;sangat memuaskan;sangat memuaskan;positif
Pengguna Google;5;pelayanan sangat baik;pelayanan sangat baik;positif
Pengguna Google;1;lama, telat setengah jam;lama telat setengah jam;negatif
Pengguna Google;1;gabisa login;gabisa login;negatif
Pengguna Google;5;solusi cepat...;solusi cepat;positif
Pengguna Google;5;grab memang ok;grab memang ok;positif
Pengguna Google;5;bagus;bagus;positif
Pengguna Google;2;nih k. hyung hati ncnhht;nih k hyung hati ncnhht;negatif
Pengguna Google;5;banyak promo.. kalau misal Nemu pengemudi yang ramah juga happy..;banyak promo kalau misal nemu pengemudi yang ramah juga happy;positif
Pengguna Google;5;baru coba;baru coba;positif
Pengguna Google;5;bagus;bagus;positif
Pengguna Google;4;baik;baik;positif
Pengguna Google;5;supir ramah;supir ramah;positif
Pengguna Google;5;layanan sangat baik;layanan sangat baik;positif
Pengguna Google;5;bagus banget;bagus banget;positif
Pengguna Google;5;all oc;all oc;positif
Pengguna Google;5;baik;baik;positif
Pengguna Google;5;Good;good;positif
Pengguna Google;5;bgus;bgus;positif
Pengguna Google;5;sangat kooperatif, humble;sangat kooperatif humble;positif
Pengguna Google;1;argo nya ke murahan kasian driver nya, potongannya terlalu besar.;argo nya ke murahan kasian driver nya potongannya terlalu besar;negatif
Pengguna Google;5;tepat waktu ramah terimakahs;tepat waktu ramah terimakahs;positif
Pengguna Google;5;keren;keren;positif
Pengguna Google;5;biar bintang yg berbicara;biar bintang yg berbicara;positif
Pengguna Google;3;apk yg membantu dlm keadaan darurat beli makan. tapi tlong ditambahin fitur cancel untuk driver bagi pembeli. agar bisa cancel driver yg ambil makanan minta tambahan biaya. hari ini saya pesan makanan. driver minta tambahan parkir. sya minta nota parkirnya karna sya mau klaim di kantor sy, ttapi driver marah² tdk ada nota parkir alasannya karna parkir liar dan dia ambilnya pakai mobil. dengan sangat untuk grab.. mohon ditambahin fitur cancel bagi pembeli. guna menghindari driver² yg seperti ini;apk yg membantu dlm keadaan darurat beli makan tapi tlong ditambahin fitur cancel untuk driver bagi pembeli agar bisa cancel driver yg ambil makanan minta tambahan biaya hari ini saya pesan makanan driver minta tambahan parkir sya minta nota parkirnya karna sya mau klaim di kantor sy ttapi driver marah² tdk ada nota parkir alasannya karna parkir liar dan dia ambilnya pakai mobil dengan sangat untuk grab mohon ditambahin fitur cancel bagi pembeli guna menghindari driver² yg seperti ini;netral
Pengguna Google;5;tercepat dan terpercaya;tercepat dan terpercaya;positif
Pengguna Google;5;Ok;ok;positif
Pengguna Google;5;sangat baik orngx ramah;sangat baik orngx ramah;positif
Pengguna Google;4;sangat membantu;sangat membantu;positif
Pengguna Google;5;layanan yg sngt bagus;layanan yg sngt bagus;positif
Pengguna Google;3;pesen grabfood lama bgt pesen 10,20 diaplikasi tertis 1,50 pesen 11mnt dgn harga lebih mahal dtgnya trep 1 ½ jam;pesen grabfood lama bgt pesen diaplikasi tertis pesen mnt dgn harga lebih mahal dtgnya trep ½ jam;netral
Pengguna Google;5;terbaik;terbaik;positif
Pengguna Google;5;mantap;mantap;positif
Pengguna Google;1;susah di downlod;susah di downlod;negatif
Pengguna Google;5;bagus pelayanan nya;bagus pelayanan nya;positif
Pengguna Google;5;oke;oke;positif
Pengguna Google;4;cukup membantu;cukup membantu;positif
Pengguna Google;3;Loading nya lama + kadang error, padahal sudah memakai data.;loading nya lama kadang error padahal sudah memakai data;netral
Pengguna Google;1;kalau jamnya molor minimal ada kompensasi lah, udah molor lebih 2 jam gk ada kompensasi apa apa;kalau jamnya molor minimal ada kompensasi lah udah molor lebih jam gk ada kompensasi apa apa;negatif
Pengguna Google;1;asli sampah ada fitur qris percuma tidak bisa di gunakan, bodoh sistemnnya yang bagian pembuat coding nya asli sampah Verif sampai jutaan kali percuma saja;asli sampah ada fitur qris percuma tidak bisa di gunakan bodoh sistemnnya yang bagian pembuat coding nya asli sampah verif sampai jutaan kali percuma saja;negatif
Pengguna Google;5;ok;ok;positif
Pengguna Google;5;Mantap pelayanannya, terimakasih.;mantap pelayanannya terimakasih;positif
Pengguna Google;5;bagus;bagus;positif
Pengguna Google;1;sub tiba2 saldo kepotong;sub tiba saldo kepotong;negatif
Pengguna Google;1;Biasa grabfood sehari 5 kali. sekarang stop no grabfood. tobat, karena diskon 70% dihilangin grab tiba2. Sudah ga mau ikut grabunlimited lagi;biasa grabfood sehari kali sekarang stop no grabfood tobat karena diskon dihilangin grab tiba sudah ga mau ikut grabunlimited lagi;negatif
Pengguna Google;1;kapok pesan order makanan disini, terlambat hampir 1jam 1/2. ganti aplikasi aja;kapok pesan order makanan disini terlambat hampir jam ganti aplikasi aja;negatif
Pengguna Google;5;terimakasih;terimakasih;positif
Pengguna Google;5;harganya terjangkau, kualitas baik banget.. recommended deh;harganya terjangkau kualitas baik banget recommended deh;positif
Pengguna Google;5;Cepat pengiriman;cepat pengiriman;positif
Pengguna Google;5;saya suka;saya suka;positif
Pengguna Google;5;bagus;bagus;positif
Pengguna Google;5;bagusss;bagusss;positif
Pengguna Google;3;cari titik alamat tidak pada tempatnya;cari titik alamat tidak pada tempatnya;netral
Pengguna Google;5;sangat baik;sangat baik;positif
Pengguna Google;5;Alkhamdulillah perjalanan jadi mudah;alkhamdulillah perjalanan jadi mudah;positif
Pengguna Google;5;sangat puas;sangat puas;positif
Pengguna Google;5;sangat Bagus Driver nya ramah dan the best;sangat bagus driver nya ramah dan the best;positif
Pengguna Google;5;Saya tambah bintang lima, karena kode QR saya sudah berfungsi dengan baik.. Terima kasih Grab Merchant;saya tambah bintang lima karena kode qr saya sudah berfungsi dengan baik terima kasih grab merchant;positif
Pengguna Google;5;aman dan terpercaya;aman dan terpercaya;positif
Pengguna Google;5;nyaman;nyaman;positif
Pengguna Google;1;gabisa login atau daftar malah muncul tulisan mulu tolong dong min kasih bantuannya ni buat aplikasinya yg malah eror kayak gini;gabisa login atau daftar malah muncul tulisan mulu tolong dong min kasih bantuannya ni buat aplikasinya yg malah eror kayak gini;negatif
Pengguna Google;5;mantap pelayanannya;mantap pelayanannya;positif
Pengguna Google;5;keren mantap ramah;keren mantap ramah;positif
Pengguna Google;5;ramah;ramah;positif
Pengguna Google;5;mantap;mantap;positif
Pengguna Google;4;mahal kali pesan makanan;mahal kali pesan makanan;positif
Pengguna Google;5;ramah dan baik;ramah dan baik;positif
Pengguna Google;5;mantap;mantap;positif
Pengguna Google;1;sumpah gofood ga jelas gue pesen makan jam 21.30 di chat sma ojolnya yg namanya agus motor vario f 4050 fdj di jam 22.18 katanya pesenan akan diantar setelah selesai disiapkan ya ka dan alamat udah sesuai lah di 22.26 kenapa ojolnya ganti jadi anggi pangestu sukma motor pcx160 f 3007 fjk tiba2 ngechat bang jangan ngerjain malah gue dibilang mau nipu dengan alesan dia liat gat kontak apaan yg jelas bukan no gue yg di screen sumpah tolot bilang aja lu malea nganterin pesenan orang woy.. tolol;sumpah gofood ga jelas gue pesen makan jam di chat sma ojolnya yg namanya agus motor vario f fdj di jam katanya pesenan akan diantar setelah selesai disiapkan ya ka dan alamat udah sesuai lah di kenapa ojolnya ganti jadi anggi pangestu sukma motor pcx f fjk tiba ngechat bang jangan ngerjain malah gue dibilang mau nipu dengan alesan dia liat gat kontak apaan yg jelas bukan no gue yg di screen sumpah tolot bilang aja lu malea nganterin pesenan orang woy tolol;negatif
Pengguna Google;5;bagus banget;bagus banget;positif
Pengguna Google;5;sangat membantu perjalanan;sangat membantu perjalanan;positif
Pengguna Google;1;Sudah install berapa kali masih tidak bisa, tautkan dana dan ovo sering error. Sudah ganti device masih tetap sama;sudah install berapa kali masih tidak bisa tautkan dana dan ovo sering error sudah ganti device masih tetap sama;negatif
Pengguna Google;4;on time;on time;positif
Pengguna Google;2;Makin lama Grab makin semena² kasih biaya. Semakin mahal pesan di Grab. Banyak banget dibebankan biaya. Biaya jasa, Biaya aplikasi, Biaya kemasan, belum lagi Biaya antar yang semakin lama semakin besar. Bohong aja tulisannya Biaya ongkir gratis, begitu kita mau pesan, tetep aja dikenakan ongkir. Sudah banyak keluhan driver di Grab. Khususnya Driver Grabcar. Kasihan Grab memeras para drivernya dengan potongan 40%. Bener² Grab lintah darat banget!;makin lama grab makin semena² kasih biaya semakin mahal pesan di grab banyak banget dibebankan biaya biaya jasa biaya aplikasi biaya kemasan belum lagi biaya antar yang semakin lama semakin besar bohong aja tulisannya biaya ongkir gratis begitu kita mau pesan tetep aja dikenakan ongkir sudah banyak keluhan driver di grab khususnya driver grabcar kasihan grab memeras para drivernya dengan potongan bener² grab lintah darat banget;negatif
Pengguna Google;2;tolong perbaiki pesanan grab foodnya - kasih waktu untuk cek kembali orderan sblm di proses. ini tiba² tampilan berubah langsung proses makanan. eeh busettt. malah ga bisa batal. padahal baru aja 1-5 detik.;tolong perbaiki pesanan grab foodnya kasih waktu untuk cek kembali orderan sblm di proses ini tiba² tampilan berubah langsung proses makanan eeh busettt malah ga bisa batal padahal baru aja detik;negatif
Pengguna Google;5;keren;keren;positif
Pengguna Google;5;Alhamdulillah layanan cepat;alhamdulillah layanan cepat;positif
Pengguna Google;5;👍;;positif
Pengguna Google;5;sangat bagus sekali nak tengok bola;sangat bagus sekali nak tengok bola;positif
Pengguna Google;5;𝗼𝗸;𝗼𝗸;positif
Pengguna Google;5;oke;oke;positif
Pengguna Google;5;Service sangat baik. Mantaaap...;service sangat baik mantaaap;positif
Pengguna Google;1;🤡🤡;;negatif
Pengguna Google;5;driver, ramah asik diajak ngobrol;driver ramah asik diajak ngobrol;positif
Pengguna Google;5;ok;ok;positif
Pengguna Google;5;good;good;positif
Pengguna Google;3;Di coba dulu;di coba dulu;netral
Pengguna Google;1;apaan isi nya driver gk bermutu masa sudah di bayar pake ovo makanan gk datang dan mala di peribet;apaan isi nya driver gk bermutu masa sudah di bayar pake ovo makanan gk datang dan mala di peribet;negatif
Pengguna Google;5;sangat baik;sangat baik;positif
Pengguna Google;5;Bis update Gak bisa masuk ... Malah kek daftar lagi;bis update gak bisa masuk malah kek daftar lagi;positif
Pengguna Google;5;ok;ok;positif
Pengguna Google;5;terbaik;terbaik;positif
Pengguna Google;5;siippp;siippp;positif
Pengguna Google;5;keren;keren;positif
Pengguna Google;5;mantap;mantap;positif
Pengguna Google;5;Bgus;bgus;positif
Pengguna Google;5;kerren;kerren;positif
Pengguna Google;5;ramah sekai;ramah sekai;positif
Pengguna Google;1;tololllll, masa cancel aja kena biaya kompensasi drivernya yg bermasalah malah customer yg bayarrr, makanya kebanyakan driver jdi pada males;tololllll masa cancel aja kena biaya kompensasi drivernya yg bermasalah malah customer yg bayarrr makanya kebanyakan driver jdi pada males;negatif
Pengguna Google;5;good aplikasi;good aplikasi;positif
Pengguna Google;1;penipuan promo;penipuan promo;negatif
Pengguna Google;5;good;good;positif
Pengguna Google;5;Banyak discount, selalu menjaga nama baik customer. Mudah2an bisa mempertahankan, hati2 untuk menunjuk agen atau kerjasama dengan perusahaan yg tidak bisa dikendalikan. Kadang malah merusak hal yg sdh dibangun perusahaan;banyak discount selalu menjaga nama baik customer mudahan bisa mempertahankan hati untuk menunjuk agen atau kerjasama dengan perusahaan yg tidak bisa dikendalikan kadang malah merusak hal yg sdh dibangun perusahaan;positif
Pengguna Google;5;Yg mager keluar rumah, Fixs kalian harus download apk ini, Apk nya mudah dan cepet banget proses nya;yg mager keluar rumah fixs kalian harus download apk ini apk nya mudah dan cepet banget proses nya;positif
Pengguna Google;5;pelayanan bagus nyaman;pelayanan bagus nyaman;positif
Pengguna Google;5;oke sampai 3 oktober 2025 16:14;oke sampai oktober;positif
Pengguna Google;5;top global;top global;positif
Pengguna Google;2;tadinya saya sudah uninstal grab lumayan lama, dan sekarang instal lagi karena butuh. waktu mau pesan ojek motor, siatemnya kok ribet banget ya. saya sampai benar2 gak paham saking membingungkan. halaman penuh tulisan, tapi gak ada instruksi jelas mengenai yang harus saya lakukan. kayaknya bakal saya uninstal lagi ini. àplikasi kok membingungkan.;tadinya saya sudah uninstal grab lumayan lama dan sekarang instal lagi karena butuh waktu mau pesan ojek motor siatemnya kok ribet banget ya saya sampai benar gak paham saking membingungkan halaman penuh tulisan tapi gak ada instruksi jelas mengenai yang harus saya lakukan kayaknya bakal saya uninstal lagi ini àplikasi kok membingungkan;negatif
Pengguna Google;5;terima kasih;terima kasih;positif
Pengguna Google;5;cukup membantu;cukup membantu;positif
Pengguna Google;5;sangat baik;sangat baik;positif
Pengguna Google;5;keren;keren;positif
Pengguna Google;5;keren;keren;positif
Pengguna Google;5;mantap apk grab untuk saya gk punya mobil terima kasih grab tetap jaya dan maju trus;mantap apk grab untuk saya gk punya mobil terima kasih grab tetap jaya dan maju trus;positif
Pengguna Google;5;pengemudi nya membantu;pengemudi nya membantu;positif
Pengguna Google;5;keren;keren;positif
Pengguna Google;5;sangat mantab dan nyaman;sangat mantab dan nyaman;positif
Pengguna Google;4;tepat waktu;tepat waktu;positif
Pengguna Google;5;praktis nyaman;praktis nyaman;positif
Pengguna Google;5;thankyou;thankyou;positif
Pengguna Google;5;mantap;mantap;positif
Pengguna Google;5;grab sangat membantu kami kaum lansia⁹;grab sangat membantu kami kaum lansia⁹;positif
Pengguna Google;5;hebat;hebat;positif
Pengguna Google;5;Sangat membantu perjalanan saya..;sangat membantu perjalanan saya;positif
Pengguna Google;5;alhamdulilah allah berikan smw kemudahan;alhamdulilah allah berikan smw kemudahan;positif
Pengguna Google;5;baik';baik;positif
Pengguna Google;5;baik;baik;positif
Pengguna Google;5;sangat bagus;sangat bagus;positif
Pengguna Google;5;alhamdulillah aman;alhamdulillah aman;positif
Pengguna Google;5;baik;baik;positif
Pengguna Google;5;tepat waktu;tepat waktu;positif
Pengguna Google;5;top;top;positif
Pengguna Google;5;good;good;positif
Pengguna Google;1;tiba-tiba banget punya daftar tagihan yang harus dibayar, padahal selama ini melakukan pembelian aplikasi dibayar lunas dan sukses. tagihan fiktif ini merugikan dan meresahkan banget. buat laporan juga nggak ada solusi. bersihin akunku dan nama baikku! nggak pernah hutang juga.;tibatiba banget punya daftar tagihan yang harus dibayar padahal selama ini melakukan pembelian aplikasi dibayar lunas dan sukses tagihan fiktif ini merugikan dan meresahkan banget buat laporan juga nggak ada solusi bersihin akunku dan nama baikku nggak pernah hutang juga;negatif
Pengguna Google;5;seru;seru;positif
Pengguna Google;5;keren;keren;positif
Pengguna Google;5;sangat membantu untuk transportasi dan kebutuhan lain nya;sangat membantu untuk transportasi dan kebutuhan lain nya;positif
Pengguna Google;5;top;top;positif
Pengguna Google;5;cepet,aman, nyaman;cepetaman nyaman;positif
Pengguna Google;1;sangat mengecewakan;sangat mengecewakan;negatif
